2004-04-01,06:20:18.946116,122.153,-3.91901,71.76
2004-03-12,09:31:59.986448,24.271,35.438,1258.56
2004-03-12,09:32:29.451949,24.2416,35.611,1258.56
2004-03-12,09:33:11.691334,24.2514,35.6802,1258.56
2004-03-12,09:33:30.0895,24.222,35.6802,1258.56
2004-02-28,01:02:46.415714,18.7732,38.6675,187.68
2004-02-28,01:04:16.941775,18.6948,38.872,187.68
2004-02-28,01:06:46.21466,18.6066,38.9061,187.68
2004-02-28,01:07:16.702252,18.5968,38.9742,187.68
2004-02-28,01:08:16.039907,18.5478,39.2803,187.68
2004-02-28,01:09:16.772685,18.538,39.3483,187.68
2004-02-28,01:10:16.275428,18.538,39.4162,187.68
2004-02-28,01:10:46.510079,18.538,39.3823,187.68
2004-02-28,01:11:16.545652,18.5086,39.2463,187.68
2004-02-28,01:11:46.034182,18.4988,39.2463,187.68
2004-02-28,01:14:16.835361,18.4988,39.5181,187.68
2004-02-28,01:14:46.283118,18.4792,39.5521,187.68
2004-02-28,01:15:16.443429,18.4792,39.2123,187.68
2004-02-28,01:15:46.072431,18.4694,39.3483,180.32
2004-02-28,01:16:46.288677,18.44,39.3483,187.68
2004-02-28,01:17:16.787324,18.4498,39.4502,187.68
2004-02-28,01:19:46.826814,18.4008,39.5181,187.68
2004-02-28,01:20:46.724236,18.4302,39.4162,187.68
2004-02-28,01:21:16.916896,18.44,39.3483,187.68
2004-02-28,01:23:46.180559,18.4596,39.3483,187.68
2004-02-28,01:24:45.93832,18.4792,39.0763,187.68
2004-02-28,01:25:15.976637,18.4988,39.1443,187.68
2004-02-28,01:26:16.455137,18.4792,39.1443,187.68
2004-02-28,01:26:46.827352,18.4792,39.1783,187.68
2004-02-28,01:28:46.842223,18.4694,39.2463,187.68
2004-02-28,01:29:16.579924,18.4596,39.3483,187.68
2004-02-28,01:29:46.827717,18.4498,39.4502,187.68
2004-02-28,01:30:16.822094,18.44,39.2123,187.68
2004-02-28,01:31:46.689033,18.4204,39.3483,187.68
2004-02-28,01:32:46.333783,18.4204,39.5521,187.68
2004-02-28,01:34:16.120014,18.391,39.4162,187.68
2004-02-28,01:35:16.720955,18.391,39.4502,187.68
2004-02-28,01:36:16.866496,18.3812,39.1443,187.68
2004-02-28,01:36:46.170427,18.3812,39.3143,187.68
2004-02-28,01:37:46.66327,18.3616,39.2803,187.68
2004-02-28,01:40:16.279875,18.342,39.5521,187.68
2004-02-28,01:41:16.208737,18.3224,39.5521,187.68
2004-02-28,01:42:16.309135,18.3322,39.2123,187.68
2004-02-28,01:42:46.425389,18.342,39.2803,187.68
2004-02-28,01:43:15.985607,18.3322,39.2803,187.68
2004-02-28,01:44:46.87943,18.342,39.2803,187.68
2004-02-28,01:45:16.90242,18.3616,39.1443,187.68
2004-02-28,01:46:46.650408,18.3714,39.2123,187.68
2004-02-28,01:47:16.025673,18.3714,39.1783,187.68
2004-02-28,01:47:46.65888,18.3714,39.2123,187.68
2004-02-28,01:48:16.014017,18.3812,39.1783,187.68
2004-02-28,01:48:46.444343,18.3518,39.1783,187.68
2004-02-28,01:50:16.292926,18.342,39.5521,187.68
2004-02-28,01:50:46.99593,18.3322,39.3483,187.68
2004-02-28,01:51:16.804032,18.3126,39.4502,187.68
2004-02-28,01:53:16.835248,18.2832,39.5521,187.68
2004-02-28,01:53:46.011079,18.2734,39.7217,187.68
2004-02-28,01:54:16.054233,18.2734,39.4502,187.68
2004-02-28,01:54:46.772608,18.2832,39.4162,187.68
2004-02-28,01:55:16.874643,18.2636,39.4842,187.68
2004-02-28,01:56:16.312108,18.2832,39.3483,187.68
2004-02-28,01:56:46.483086,18.2734,39.586,187.68
2004-02-28,01:57:46.341939,18.2636,39.2803,187.68
2004-02-28,01:59:16.775657,18.2538,39.3483,187.68
2004-02-28,02:00:16.774509,18.2538,39.4162,187.68
2004-02-28,02:00:46.05666,18.2636,39.62,187.68
2004-02-28,02:01:46.548191,18.2734,39.5521,187.68
2004-02-28,02:02:16.790199,18.2636,39.5521,187.68
2004-02-28,02:03:16.339625,18.2538,39.4842,187.68
2004-02-28,02:03:46.426399,18.2636,39.4162,187.68
2004-02-28,02:04:16.356728,18.2832,39.3823,187.68
2004-02-28,02:04:46.471241,18.2734,39.3143,187.68
2004-02-28,02:05:16.078869,18.2734,39.2803,187.68
2004-02-28,02:06:16.322493,18.2832,39.2463,187.68
2004-02-28,02:07:46.902758,18.3028,39.2463,187.68
2004-02-28,02:08:46.362654,18.293,39.2803,187.68
2004-02-28,02:09:46.055855,18.3126,39.1443,187.68
2004-02-28,02:10:16.555606,18.3126,39.2463,187.68
2004-02-28,02:11:16.902279,18.3028,39.1443,187.68
2004-02-28,02:11:46.70292,18.3028,39.2463,187.68
2004-02-28,02:12:16.331239,18.2832,39.2803,187.68
2004-02-28,02:12:46.988302,18.2832,39.1443,187.68
2004-02-28,02:13:46.944697,18.2832,39.3483,187.68
2004-02-28,02:14:46.949468,18.2636,39.2123,187.68
2004-02-28,02:15:16.220515,18.2734,39.3483,187.68
2004-02-28,02:18:16.335104,18.2538,39.3823,187.68
2004-02-28,02:19:46.808459,18.2342,39.5521,187.68
2004-02-28,02:20:16.368374,18.2342,39.4162,187.68
2004-02-28,02:21:46.094955,18.2146,39.2123,187.68
2004-02-28,02:22:16.091452,18.2048,39.62,187.68
2004-02-28,02:22:46.593746,18.2048,39.5521,187.68
2004-02-28,02:23:16.17615,18.1852,39.4502,187.68
2004-02-28,02:24:17.057982,18.1754,39.5181,187.68
2004-02-28,02:24:46.615071,18.1754,39.5521,187.68
2004-02-28,02:25:46.900555,18.1656,39.3483,187.68
2004-02-28,02:26:17.062697,18.1852,39.4502,187.68
2004-02-28,02:27:16.369385,18.1754,39.3483,187.68
2004-02-28,02:29:16.495093,18.1852,39.3483,180.32
2004-02-28,02:29:46.11551,18.195,39.3143,180.32
2004-02-28,02:30:17.051416,18.195,39.2463,180.32
2004-02-28,02:30:46.904062,18.2048,39.2803,180.32
2004-02-28,02:31:16.148047,18.1852,39.2123,180.32
2004-02-28,02:31:46.549294,18.2048,39.2123,180.32
2004-02-28,02:32:16.815582,18.2048,39.1443,187.68
2004-02-28,02:33:16.775149,18.2048,39.2123,180.32
2004-02-28,02:33:46.654879,18.1852,39.4162,180.32
2004-02-28,02:36:46.793945,18.146,39.5521,187.68
2004-02-28,02:38:16.52772,18.1264,39.7217,180.32
2004-02-28,02:39:16.680069,18.1068,39.586,180.32
2004-02-28,02:39:46.67589,18.097,39.5521,180.32
2004-02-28,02:42:46.698975,18.0578,39.4502,180.32
2004-02-28,02:43:16.73318,18.048,39.6878,180.32
2004-02-28,02:43:46.761963,18.0578,39.5521,180.32
2004-02-28,02:44:16.461559,18.048,39.6539,180.32
2004-02-28,02:48:46.843588,18.0088,39.4502,180.32
2004-02-28,02:49:16.693306,18.0088,39.4502,180.32
2004-02-28,02:49:47.048097,18.0284,39.4162,180.32
2004-02-28,02:50:46.496129,18.0284,39.4162,180.32
2004-02-28,02:51:16.670974,18.0382,39.3823,180.32
2004-02-28,02:53:16.187821,18.048,39.3483,180.32
2004-02-28,02:53:46.732867,18.048,39.3483,180.32
2004-02-28,02:54:46.742122,18.0284,39.2803,180.32
2004-02-28,02:55:16.544066,18.0382,39.5181,180.32
2004-02-28,02:55:47.035121,18.0186,39.5521,180.32
2004-02-28,02:57:16.68769,17.9892,39.62,180.32
2004-02-28,02:57:46.081737,17.9892,39.5521,180.32
2004-02-28,02:58:16.725156,17.9696,39.5521,180.32
2004-02-28,02:58:46.380864,17.9696,39.6878,180.32
2004-02-28,03:00:16.243141,17.95,39.8913,180.32
2004-02-28,03:01:46.564213,17.9304,39.7557,180.32
2004-02-28,03:02:16.359397,17.9206,39.8235,180.32
2004-02-28,03:03:46.796234,17.9206,39.7557,180.32
2004-02-28,03:04:16.609092,17.9108,39.586,180.32
2004-02-28,03:05:16.768573,17.9108,39.8235,180.32
2004-02-28,03:06:46.769483,17.901,39.7557,180.32
2004-02-28,03:07:16.633338,17.8912,39.7557,180.32
2004-02-28,03:07:46.740897,17.8716,39.8235,180.32
2004-02-28,03:08:46.407739,17.8716,39.8235,180.32
2004-02-28,03:10:16.124287,17.8716,39.6878,180.32
2004-02-28,03:11:16.9438,17.8912,39.62,180.32
2004-02-28,03:13:16.703802,17.8912,39.62,180.32
2004-02-28,03:13:46.439572,17.901,39.5521,180.32
2004-02-28,03:14:16.14445,17.9206,39.5521,180.32
2004-02-28,03:16:46.715766,17.9206,39.5521,180.32
2004-02-28,03:19:16.968976,17.8912,39.7557,180.32
2004-02-28,03:20:16.648351,17.8716,39.8913,180.32
2004-02-28,03:21:17.026263,17.852,39.7557,180.32
2004-02-28,03:21:46.459464,17.852,39.8235,180.32
2004-02-28,03:22:16.869659,17.8324,39.8913,180.32
2004-02-28,03:22:46.316145,17.8324,39.8235,180.32
2004-02-28,03:23:46.203263,17.8128,39.9591,180.32
2004-02-28,03:24:46.188891,17.8128,39.8574,180.32
2004-02-28,03:25:16.436336,17.803,40.0945,180.32
2004-02-28,03:25:46.702171,17.7932,39.8913,180.32
2004-02-28,03:26:16.982527,17.7932,39.7557,180.32
2004-02-28,03:27:47.011587,17.7932,39.8913,180.32
2004-02-28,03:28:17.121829,17.7834,39.9252,180.32
2004-02-28,03:28:47.121151,17.7834,39.7217,180.32
2004-02-28,03:29:16.251571,17.7736,39.9252,180.32
2004-02-28,03:29:46.35009,17.7638,39.9591,180.32
2004-02-28,03:30:16.552751,17.754,39.8913,180.32
2004-02-28,03:30:47.123921,17.7638,40.0607,180.32
2004-02-28,03:31:16.753321,17.7638,40.0945,180.32
2004-02-28,03:31:46.233111,17.7736,39.6878,180.32
2004-02-28,03:32:46.292185,17.7834,39.7557,180.32
2004-02-28,03:33:46.490699,17.7736,39.6878,180.32
2004-02-28,03:34:16.669985,17.7932,39.7557,180.32
2004-02-28,03:35:16.777821,17.7834,39.7217,180.32
2004-02-28,03:36:16.245383,17.7932,39.7217,180.32
2004-02-28,03:39:16.847175,17.803,39.6539,180.32
2004-02-28,03:39:47.117063,17.803,39.62,180.32
2004-02-28,03:40:16.399226,17.7932,39.586,180.32
2004-02-28,03:40:46.29384,17.7932,39.9252,180.32
2004-02-28,03:41:47.163042,17.7932,39.6539,180.32
